AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
12433,IXW,Jamshedpur Airport,22.81361111,86.16833333
12434,IXY,Kandla Airport,23.11111111,70.10416667
12434,IXY,Kandla Airport,23.1125,70.10027778
12435,IXZ,Port Blair Airport,11.64833333,92.74361111
12435,IXZ,Port Blair Airport,11.64111111,92.72972222
12436,IYK,Inyokern-Kern County,35.65666667,-117.8291667
12436,IYK,Inyokern Airport,35.65861111,-117.8294444
12437,IZM,Izmir Metropolitan Area,38.28611111,27.15916667
12438,IZO,Izumo Airport,35.41194444,132.8911111
12438,IZO,Izumo Airport,35.41361111,132.89
12439,IZT,Ixtepec Airport,16.56916667,-95.10833333
12439,IZT,Ixtepec Airport,16.44944444,-95.09361111
12439,IZT,Ixtepec Airport,16.44916667,-95.09361111
12439,IZT,Ixtepec Airport,16.44944444,-95.09361111
12439,IZT,Ixtepec Airport,16.44916667,-95.09361111
12440,JAB,Jabiru Airport,-12.65972222,132.8919444
12440,JAB,Jabiru Airport,-12.65833333,132.8930556
12440,JAB,Jabiru Airport,-12.65805556,132.8947222
12441,JAC,Jackson Hole,43.60666667,-110.7369444
12441,JAC,Jackson Hole,43.60722222,-110.7377778
12442,JAF,Jaffna Airport,9.79166667,80.075
12442,JAF,Kankesanturai,9.79222222,80.07
12442,JAF,Kankesanturai,9.795,80.07277778
12443,JAG,Shahbaz AB,28.28416667,68.44972222
12443,JAG,Shahbaz AB,28.28416667,68.45055556
12444,JAI,Jaipur Airport,26.82166667,75.80611111
12444,JAI,Jaipur Airport,26.82416667,75.81222222
12444,JAI,Jaipur International,26.82416667,75.81222222
12445,JAJ,Perimeter Mall,33.765,-84.41777778
12445,JAJ,Perimeter Mall Helipad,33.765,-84.41777778
12446,JAK,Jacmel Airport,18.24055556,-72.51861111
12446,JAK,Jacmel Airport,18.24111111,-72.51861111
12447,JAL,El Lencero,19.47222222,-96.78194444
12448,JAN,Allen C Thompson Field,32.30972222,-90.07583333
12448,JAN,Jackson - Evers International,32.30972222,-90.07583333
12448,JAN,Jackson - Evers International,32.31111111,-90.07583333
12448,JAN,Jackson Medger Wiley Evers International,32.31111111,-90.07583333
12448,JAN,Jackson Medgar Wiley Evers International,32.31111111,-90.07583333
12448,JAN,Jackson Evers International,32.31111111,-90.07583333
12448,JAN,Jackson Medgar Wiley Evers International,32.31111111,-90.07583333
12449,JAO,Beaver Ruin,33.93333333,-84.15
12450,JAV,Jakobshavn Airport,69.21666667,-51.1
12450,JAV,Ilulissat,69.24333333,-51.05722222
12450,JAV,Ilulissat,69.24333333,-51.05694444
12450,JAV,Ilulissat,69.24333333,-51.05722222
12451,JAX,Jacksonville International,30.48472222,-81.68777778
12451,JAX,Jacksonville International,30.49416667,-81.68777778
12452,JBC,Boston City Heliport,42.33333333,-71.25
12453,JBK,Berkeley Municipal Heliport,37.86666667,-122.3
12454,JBP,Commerce Business Park,33.98666667,-118.1597222
12454,JBP,Commerce Business Park Heliport,33.98666667,-118.1605556
12455,JBR,Jonesboro Municipal,35.83,-90.64833333
12455,JBR,Jonesboro Municipal,35.83166667,-90.64638889
12456,JCA,Croisette Heliport,43.55,7.01666667
12457,JCC,China Basin Heliport,37.8,-122.4666667
12458,JCE,Oakland Convention Center Heliport,37.80555556,-122.275
12459,JCH,Christianshab Airport,68.83333333,-51
12460,JCI,Johnson County Industrial,38.83083333,-94.89027778
12460,JCI,New Century Aircenter,38.83083333,-94.89027778
12461,JCK,Julia Creek Airport,-20.67027778,141.7208333
12461,JCK,Julia Creek Airport,-20.66833333,141.7225
12461,JCK,Julia Creek Airport,-20.66833333,141.7183333
12462,JDA,Grant County Regional/Ogilvie Field,44.40527778,-118.9616667
12462,JDA,Grant County Regional/Ogilvie Field,44.40277778,-118.9677778
12462,JDA,Grant County Regional/Ogilvie Field,44.40305556,-118.9677778
12463,JDB,Downtown Heliport,32.76666667,-97.31666667
12464,JDF,Juiz,-21.75,-43.33333333
12465,JDG,Edgewater Inn Helipad Sea Wash,47.60083333,-122.3347222
12466,JDH,Jodhpur Airport,26.26055556,73.04777778
12466,JDH,Jodhpur Airport,26.25138889,73.04805556
12466,JDH,Jodhpur Airport,26.25111111,73.04805556
12467,JDM,Miami Downtown Heliport,25.76666667,-80.18333333
12468,JDO,Regional de Cariri,-7.2,-39.31666667
12469,JDT,Minneapolis Heliport,44.98277778,-93.26833333
12470,JDX,Houston Central Business District Heliport,29.76666667,-95.33333333
12472,JED,King Abdulaziz International,21.68111111,39.15555556
12472,JED,King Abdulaziz International,21.68277778,39.155
12472,JED,King Abdulaziz International,21.68111111,39.15555556
12472,JED,King Abdulaziz International,21.68277778,39.155
12473,JEE,Jeremie Airport,18.66222222,-74.16972222
12473,JEE,Jeremie Airport,18.65888889,-74.12638889
12473,JEE,Jeremie Airport,18.66388889,-74.17055556
12473,JEE,Jeremie Airport,18.66333333,-74.17055556
12473,JEE,Jeremie Airport,18.65888889,-74.12638889
12473,JEE,Jeremie Airport,18.66333333,-74.17055556
12474,JEF,Jefferson City Memorial,38.59222222,-92.15638889
12474,JEF,Jefferson City Memorial,38.59111111,-92.15611111
12476,JER,Jersey Airport,49.21111111,-2.21666667
12476,JER,Jersey Airport,49.20805556,-2.19527778
12476,JER,Jersey Airport,49.20805556,-2.19555556
12476,JER,Jersey Airport,49.20805556,-2.19527778
12477,JFB,Seattle 1st National.Bank Helipad,47.60694444,-122.3325
12478,JFK,John F. Kennedy International,40.63861111,-73.77694444
12478,JFK,John F. Kennedy International,40.63972222,-73.77888889
12478,JFK,John F. Kennedy International,40.64,-73.77861111
12478,JFK,John F. Kennedy International,40.63972222,-73.77888889
12478,JFK,John F. Kennedy International,40.64,-73.77861111
12479,JFN,Ashtabula County,41.77805556,-80.69555556
12479,JFN,Northeast Ohio Regional,41.77805556,-80.69555556
12479,JFN,Northeast Ohio Regional,41.77777778,-80.69666667
12479,JFN,Ashtabula County,41.77805556,-80.69555556
12479,JFN,Northeast Ohio Regional,41.77777778,-80.69666667
12481,JFR,Frederikshaab,62.00027778,-49.70027778
12482,JGA,Jamnagar Airport,22.46333333,70.01194444
12482,JGA,Jamnagar Airport,22.46555556,70.0125
12483,JGC,Grand Canyon Heliport,35.96666667,-112.1333333
12484,JGG,Williamsburg-Jamestown,37.23916667,-76.71611111
12485,JGL,Galleria,33.58333333,-84.46666667
12486,JGP,Greenway Plaza Heliport,29.73416667,-95.43416667
12487,JGQ,Transco Tower Galleria Heliport,29.73666667,-95.45916667
12489,JHB,Senai International,1.64138889,103.6697222
12489,JHB,Sultan Ismail,1.63916667,103.67
12489,JHB,Senai International,1.63916667,103.67
12489,JHB,Sultan Ismail,1.63916667,103.67
12489,JHB,Senai International,1.63916667,103.67
12489,JHB,Senai International,1.63944444,103.67
12490,JHC,Island Heliport,40.74444444,-73.60833333
12491,JHE,Helsingborg Heliport,56.05,12.7
12492,JHM,Kapalua West Maui,20.96611111,-156.6772222
12492,JHM,Kapalua Airport,20.96305556,-156.6730556
12493,JHS,Sisimiut Airport,66.93694444,-53.70416667
12493,JHS,Sisimiut Airport,66.95138889,-53.72944444
12493,JHS,Sisimiut Airport,66.95138889,-53.72916667
12493,JHS,Sisimiut Airport,66.95138889,-53.72944444
12494,JHW,Chautauqua County/Jamestown,42.15055556,-79.25805556
12494,JHW,Chautauqua County/Jamestown,42.15333333,-79.25805556
12495,JHY,Cambridge Airport,42.28333333,-71.13333333
12496,JIB,Ambouli,11.54666667,43.15777778
12496,JIB,Djibouti Ambouli,11.54722222,43.15944444
12496,JIB,Ambouli International,11.54722222,43.15944444
12497,JID,Civic Financial Center Helipad,34.02722222,-117.9583333
12497,JID,Civic Financial Center Heliport,34.02444444,-117.9591667
12498,JIK,Ikaria,37.68333333,26.3475
12498,JIK,Ikaria,37.68277778,26.34694444
12499,JIL,Jilin Airport,43.86666667,126.65
12500,JIM,Aba Segud Negus Wolde Giorg,7.65444444,36.82111111
12501,JIN,Jinja Airport,0.45638889,33.19222222
12501,JIN,Jinja Airport,0.45361111,33.1925
12501,JIN,Jinja Airport,0.45277778,33.19361111
12501,JIN,Jinja Airport,0.45361111,33.1925
12501,JIN,Jinja Airport,0.45277778,33.19361111
12502,JJI,Juanjui Airport,-7.15,-76.71666667
12502,JJI,Juanjui Airport,-7.16916667,-76.72861111
12503,JKG,Jonkoping Airport,57.75777778,14.07027778
12503,JKG,Jonkoping Airport,57.7575,14.06861111
12504,JKH,Chios Airport,38.345,26.14166667
12504,JKH,Chios Airport,38.34305556,26.14055556
12504,JKH,Chios Airport,38.34333333,26.14055556
12504,JKH,Chios Airport,38.34305556,26.14055556
12504,JKH,Chios Airport,38.34333333,26.14055556
12505,JKL,Kalymnos Airport,36.96388889,26.94277778
12505,JKL,Kalymnos Airport,36.96333333,26.94055556
12505,JKL,Kalymnos Airport,36.96388889,26.94277778
12505,JKL,Kalymnos Airport,36.96333333,26.94055556
12505,JKL,Kalymnos Airport,36.96361111,26.94055556
12506,JKR,Janakpur Airport,26.70833333,85.92388889
12506,JKR,Janakpur Airport,26.70888889,85.9225
12506,JKR,Janakpur Airport,26.71083333,85.92444444
12506,JKR,Janakpur Airport,26.70888889,85.92194444
12506,JKR,Janakpur Airport,26.70888889,85.9225
12506,JKR,Janakpur Airport,26.70888889,85.92194444
12507,JKT,Kemayoran International,-6.15305556,106.8488889
12507,JKT,Jakarta Metropolitan Area,-6.15305556,106.8488889
12508,JKV,Cherokee County,31.86916667,-95.21722222
12508,JKV,Cherokee County,31.86944444,-95.2175
12509,JLA,Quartz Creek,60.48277778,-149.7188889
12509,JLA,Quartz Creek,60.48416667,-149.7227778
12509,JLA,Quartz Creek,60.48277778,-149.7188889
12509,JLA,Quartz Creek,60.48416667,-149.7227778
12511,JLN,Joplin Municipal,37.14972222,-94.49777778
12511,JLN,Joplin Regional,37.15194444,-94.49833333
12511,JLN,Joplin Regional,37.15305556,-94.49888889
12512,JLR,Jabalpur Airport,23.17777778,80.05416667
12512,JLR,Jabalpur Airport,23.17777778,80.05194444
12513,JMA,Astrodome,29.68333333,-95.4
12514,JMB,Jamba Airport,-14.7,16.08333333
12514,JMB,Jamba Airport,-14.69833333,16.06638889
12514,JMB,Jamba Airport,-14.69833333,16.06694444
12514,JMB,Jamba Airport,-14.69833333,16.06638889
12514,JMB,Jamba Airport,-14.69833333,16.06694444
12515,JMC,Marin County Heliport,37.87861111,-122.5097222
12516,JMK,Mikonos,37.43611111,25.34444444
12516,JMK,Mikonos,37.435,25.34805556
12516,JMK,Mikonos,37.43722222,25.34722222
12516,JMK,Mikonos,37.435,25.34805556
12516,JMK,Mikonos,37.43722222,25.34722222
12516,JMK,Mikonos,37.43527778,25.34833333
12517,JMM,Harbour Heliport,55.61666667,13
12518,JMN,Downtown Heliport,44.16388889,-94.00416667
12519,JMS,Jamestown Regional,46.93,-98.67833333
12519,JMS,Jamestown Regional,46.92972222,-98.67805556
12520,JNB,Oliver Reginald Tambo International,-26.14027778,28.24277778
12520,JNB,Oliver Reginald Tambo International,-26.13861111,28.24638889
12521,JNN,Nanortalik Airport,60.15,-45.21666667
12522,JNP,Newport Beach Airport,33.61388889,-117.8897222
12523,JNU,Juneau International,58.35555556,-134.5747222
12523,JNU,Juneau International,58.355,-134.5763889
12523,JNU,Juneau International,58.35472222,-134.5747222
12523,JNU,Juneau International,58.35472222,-134.5783333
12523,JNU,Juneau International,58.355,-134.5763889
12523,JNU,Juneau International,58.35472222,-134.5783333
12524,JO1,Prince Hasan,32.16055556,37.14944444
12524,JO1,Prince Hasan,32.16083333,37.14944444
12524,JO1,Prince Hasan,32.16055556,37.14944444
12524,JO1,Prince Hasan,32.16083333,37.14944444
12524,JO1,Prince Hasan,32.16083333,37.14361111
12525,JO2,Al Shaheed Mwaffaq Salti Air Base,31.82555556,36.78194444
12526,JO3,Azraq Highway Strip,32.03027778,36.4025
12526,JO3,Azraq Highway Strip,32.03,36.40611111
12527,JOC,Centerport Heliport,33.66666667,-117.8666667
12528,JOE,Joensuu Airport,62.6625,29.60888889
12528,JOE,Joensuu Airport,62.66277778,29.6075
12528,JOE,Joensuu Airport,62.66055556,29.62055556
12529,JOG,Adisutjipto,-7.78972222,110.4305556
12529,JOG,Adisutjipto,-7.78805556,110.4316667
12529,JOG,Adisutjipto,-7.78805556,110.4319444
12530,JOH,Port St Johns Airport,-31.60583333,29.51972222
12530,JOH,Port St Johns Airport,-31.60611111,29.52166667
12531,JOI,Joinville Airport,-26.2,-48.8
12533,JOL,Jolo Airport,6.05527778,121.0088889
12533,JOL,Jolo Airport,6.05388889,121.0130556
12534,JOM,Njombe Airport,-9.35444444,34.77138889
12534,JOM,Njombe Airport,-9.35638889,34.77444444
12534,JOM,Njombe Airport,-9.35694444,34.77388889
12534,JOM,Njombe Airport,-9.35638889,34.77444444
12534,JOM,Njombe Airport,-9.35694444,34.77388889
12535,JON,Johnston Atoll,16.73333333,-169.5333333
12535,JON,Johnston Atoll,16.73055556,-169.5352778
12536,JOR,Orange County Heliport,33.84805556,-117.85
12537,JOS,Jos Airport,9.86805556,8.89305556
12537,JOS,Yakubu Gowon,9.63833333,8.86805556
12537,JOS,Yakubu Gowon,9.63972222,8.86916667
12537,JOS,Yakubu Gowon,9.63833333,8.86805556
12537,JOS,Yakubu Gowon,9.63972222,8.86916667
12539,JP2,Futenma MCAS,26.27416667,127.7563889
12540,JPA,Santa Rita,-7.14638889,-34.95194444
12540,JPA,Presidente Castro Pinto International,-7.14833333,-34.95055556
12540,JPA,Presidente Castro Pinto International,-7.14861111,-34.95055556
12540,JPA,Presidente Castro Pinto International,-7.14833333,-34.95055556
12540,JPA,Presidente Castro Pinto International,-7.14861111,-34.95055556
12541,JPB,Pan Am Building Heliport,40.75333333,-73.975
12542,JPR,Ji Parana Airport,-10.87083333,-61.84638889
12542,JPR,Ji Parana Airport,-10.87083333,-61.84666667
12543,JPT,Park Ten Helipad,29.50861111,-95.05027778
12544,JQF,Concord Regional,35.38527778,-80.70972222
12544,JQF,Concord Regional,35.38777778,-80.70916667
12544,USA,Concord Regional,35.38777778,-80.70916667
12544,USA,Concord Padgett Regional,35.38777778,-80.70916667
12545,JRA,West 30th Street Heliport,40.75444444,-74.0075
12546,JRB,Downtown Manhattan/Wall Street Heliport,40.70416667,-74.00833333
12546,JRB,Downtown Manhattan/Wall Street Heliport,40.70111111,-74.00916667
12547,JRC,Appache Heliport,44.00138889,-92.48055556
12548,JRE,East 60th Street Heliport,40.8,-73.96666667
12549,NAX,Barbers Point NAS,21.30888889,-158.075
12549,JRF,Kalaeloa,21.30722222,-158.0702778
12550,JRH,Jorhat Airport,26.72861111,94.17777778
12550,JRH,Jorhat Airport,26.73083333,94.17583333
12551,JRO,Kilimanjaro International,-3.42777778,37.07138889
12551,JRO,Kilimanjaro International,-3.42944444,37.07444444
12552,JRS,Jerusalem Airport,31.8675,35.21444444
12552,JRS,Jerusalem Airport,31.86472222,35.21916667
12552,JRS,Jerusalem Airport,31.86638889,35.2175
12552,JRS,Jerusalem Airport,31.86472222,35.21916667
12552,JRS,Jerusalem Airport,31.86638889,35.2175
12553,JRV,Jose Aponte de la Torre,18.245,-65.64333333
12553,JRV,Jose Aponte de la Torre,18.24527778,-65.64333333
12553,JRV,Jose Aponte de la Torre,18.245,-65.64333333
12554,JSE,Juneau Seaplane Base,58.30166667,-134.4244444
12555,JSI,Alexandros Papadiamantis,39.18055556,23.50555556
12555,JSI,Alexandros Papadiamantis,39.17722222,23.50361111
12555,JSI,Alexandros Papadiamandis,39.17722222,23.50361111
12555,JSI,Alexandros Papadiamandis,39.1775,23.50361111
12556,JSK,Crossroads Heliport,45.55,-94.2
12557,JSO,Sodertalje Heliport,59.2,17.61666667
12558,JSR,Jessore Airport,23.18111111,89.16388889
12558,JSR,Jessore Airport,23.18388889,89.16083333
12558,JSR,Jashore,23.18388889,89.16083333
12559,JST,Johnstown Cambria County,40.31666667,-78.83444444
12559,JST,John Murtha Johnstown-Cambria County,40.31611111,-78.83388889
12559,JST,John Murtha Johnstown-Cambria County,40.31555556,-78.83472222
12559,JST,John Murtha Johnstown-Cambria County,40.31611111,-78.83388889
12559,JST,John Murtha Johnstown-Cambria County,40.31555556,-78.83472222
12561,JSY,Syros,37.42361111,24.94861111
12561,JSY,Syros,37.42277778,24.95083333
12561,JSY,Dimitrios Vikelas,37.42277778,24.95083333
12561,JSY,Dimitrios Vikelas,37.42305556,24.95
12561,JSY,Syros,37.42277778,24.95083333
12561,JSY,Dimitrios Vikelas,37.42305556,24.95
12563,JTR,Santorini Airport,36.40638889,25.47722222
12563,JTR,Santorini Airport,36.39916667,25.47944444
12563,JTR,Santorini Airport,36.39916667,25.47916667
12563,JTR,Santorini Airport,36.39916667,25.47944444
12563,JTR,Santorini Airport,36.39916667,25.47916667
12563,JTR,Santorini Airport,36.39944444,25.47888889
12564,JUB,Juba Airport,4.87055556,31.60388889
12564,JUB,Juba Airport,4.87194444,31.60111111
12564,JUB,Juba Airport,4.87416667,31.59861111
12566,JUJ,Jujuy Airport,-24.39277778,-65.09777778
12567,JUL,Juliaca Airport,-15.46416667,-70.15444444
12567,JUL,Juliaca Airport,-15.46722222,-70.15805556
12567,JUL,Juliaca Airport,-15.46694444,-70.15777778
12567,JUL,Juliaca Airport,-15.46722222,-70.15805556
12567,JUL,Juliaca Airport,-15.46694444,-70.15777778
12567,JUL,Inca Manco Capac International,-15.46694444,-70.15777778
12568,JUM,Jumla Airport,29.27361111,82.19194444
12568,JUM,Jumla Airport,29.275,82.19444444
12568,JUM,Jumla Airport,29.27444444,82.19333333
12568,JUM,Jumla Airport,29.275,82.19444444
12568,JUM,Jumla Airport,29.27444444,82.19333333
12570,JUV,Upernavik Airport,72.78333333,-56.15
12570,JUV,Upernavik Airport,72.79027778,-56.13055556
12570,JUV,Upernavik Airport,72.79055556,-56.1275
12570,JUV,Upernavik Airport,72.79027778,-56.1275
12570,JUV,Upernavik Airport,72.79027778,-56.13055556
12571,JVL,Rock County,42.61861111,-89.03777778
12571,JVL,Southern Wisconsin Regional,42.62027778,-89.04166667
12573,JWH,Westchase Hilton Helipad,29.73333333,-95.53333333
12573,JWH,Westchase Heliport,29.73333333,-95.53333333
12573,JWH,Westchase Heliport,29.73638889,-95.5475
12574,TN8,John C Tune,36.1825,-86.88666667
12574,TN8,John C Tune,36.18305556,-86.88638889
12574,TN8,John C Tune,36.1825,-86.88666667
12574,TN8,John C Tune,36.18305556,-86.88638889
12576,JXN,Reynolds Municipal,42.25888889,-84.46138889
12576,JXN,Jackson County-Reynolds Field,42.26055556,-84.46055556
12576,JXN,Jackson County-Reynolds Field,42.26055556,-84.46222222
12577,JYP,Olympic Hotel Helipad Sea Wash,47.60416667,-122.3333333
12578,JYV,Jyvaskyla Airport,62.39916667,25.68194444
12578,JYV,Jyvaskyla Airport,62.39944444,25.67833333
12579,JZA,James H Easom Field,32.31194444,-89.13583333
12579,JZA,James H Easom Field,32.31111111,-89.135
12579,JZA,James H Easom Field,32.31194444,-89.13555556
12579,JZA,James H Easom Field,32.31194444,-89.13583333
12579,JZA,James H Easom Field,32.31194444,-89.13555556
12580,JZB,Orange Municipal,42.57,-72.28861111
12581,JZC,Stanley Municipal,48.3,-102.4061111
12581,JZC,Stanley Municipal,48.30083333,-102.4063889
12581,JZC,Stanley Municipal,48.30083333,-102.4066667
12582,JZD,Ganda Airport,-13.1,14.75
12583,JZE,Trading Bay Production,60.81555556,-151.7988889
12585,JZG,Chamberlain Municipal,43.765,-99.32055556
12585,JZG,Chamberlain Municipal,43.76611111,-99.32111111
12586,JZH,Jui Zhai Huang Long,32.83694444,103.6819444
12587,JZI,Portland Municipal,36.59277778,-86.47666667
12587,JZI,Portland Municipal,36.59277778,-86.47694444
12587,JZI,Douglas Hunter Field,36.59277778,-86.47694444
12588,JZJ,Sky Harbor,46.72194444,-92.04361111
12588,JZJ,Sky Harbor,46.72194444,-92.04333333
12588,JZJ,Sky Harbor,46.72222222,-92.04444444
12589,JZK,Cloquet Carlton County,46.70277778,-92.50444444
12589,JZK,Cloquet Carlton County,46.70111111,-92.50361111
12590,JZL,San Clemente Island Nalf,33.02333333,-118.5880556
12590,JZL,San Clemente Island Nalf,33.02277778,-118.5886111
12591,JZM,Hog River Airport,66.18277778,-155.6927778
12591,JZM,Hog River Airport,66.21611111,-155.6694444
12591,JZM,Hog River Airport,66.17611111,-155.6847222
12591,JZM,Hog River Airport,66.21611111,-155.6694444
12591,JZM,Hog River Airport,66.17611111,-155.6847222
12592,JZN,Quincy Municipal,47.21166667,-119.8397222
12593,JZO,American Falls Airport,42.79722222,-112.8252778
12594,JZP,Prospect State,42.74305556,-122.4880556
12594,JZP,Prospect State,42.7425,-122.4888889
12594,JZP,Prospect State,42.74305556,-122.4880556
12594,JZP,Prospect State,42.7425,-122.4888889
12595,JZQ,Hernando County,28.47361111,-82.45555556
12595,JZQ,Brooksville Tampa Bay Regional,28.47361111,-82.45555556
12595,JZQ,Hernando County,28.47361111,-82.45555556
12595,JZQ,Brooksville Tampa Bay Regional,28.47361111,-82.45555556
12596,JZR,Laurel Municipal,45.70305556,-108.7611111
12596,JZR,Laurel Municipal,45.70444444,-108.7594444
12596,JZR,Laurel Municipal,45.70527778,-108.7608333
12598,JZT,Arlington Municipal,32.66361111,-97.09416667
12598,JZT,Arlington Municipal,32.66388889,-97.09416667
12599,JZU,William H. Morse State,42.89138889,-73.24638889
12599,JZU,William H. Morse State,42.89111111,-73.24611111
12599,JZU,William H. Morse State,42.89138889,-73.24638889
12600,JZV,North Little Rock Municipal,34.83333333,-92.25388889
12600,JZV,North Little Rock Municipal,34.83305556,-92.25416667
12601,JZW,Middleton Field,31.41583333,-87.04416667
12601,JZW,Middleton Field,31.415,-87.04444444
12601,JZW,Middleton Field,31.415,-87.04333333
12601,JZW,Middleton Field,31.41583333,-87.04416667
12601,JZW,Evergreen Regional Middleton Field,31.415,-87.04333333
12602,JZX,Virgil O Parrett Field,38.57861111,-122.4352778
12602,JZX,Angwin-Parrett Field,38.58,-122.4355556
12603,JZY,Idaho County,45.9425,-116.1241667
12603,JZY,Idaho County,45.9425,-116.1233333
12603,JZY,Idaho County,45.94277778,-116.1230556
12603,JZY,Idaho County,45.9425,-116.1233333
12603,JZY,Idaho County,45.94277778,-116.1230556
12604,JZZ,Taszar Airport,46.38333333,17.91666667
12604,JZZ,Taszar Airport,46.39305556,17.9175
12604,JZZ,Taszar Airport,46.39305556,17.9175
12605,K01,Russellville-Logan County,36.8,-86.81027778
12605,K01,Russellville-Logan County,36.79972222,-86.81083333
12606,KAA,Kasama Airport,-10.21583333,31.13
12606,KAA,Kasama Airport,-10.21777778,31.12972222
12606,KAA,Kasama Airport,-10.21333333,31.12833333
12607,KAB,Kariba International,-16.51833333,28.88527778
12607,KAB,Kariba International,-16.51833333,28.88527778
12607,KAB,Kariba International,-16.51972222,28.885
12608,KAC,Kamishly,37.02777778,41.19861111
12608,KAC,Kamishly,37.02027778,41.18611111
12608,KAC,Kamishly,37.02055556,41.19138889
12608,KAC,Kamishly,37.02027778,41.18611111
12608,KAC,Kamishly,37.02055556,41.19138889
12609,KAD,Kaduna Airport,10.59583333,7.44027778
12609,KAD,Kaduna Airport,10.69583333,7.32
12609,KAD,Kaduna Airport,10.69583333,7.32027778
12609,KAD,Kaduna Airport,10.69583333,7.32
12609,KAD,Kaduna Airport,10.69583333,7.32027778
12610,KAE,Kake Seaplane Base,56.97333333,-133.9438889
12611,KAG,Kangung,37.75222222,128.9497222
12611,KAG,Kangung,37.75361111,128.9438889
12613,KAI,Kaieteur Airport,5.16666667,-59.48333333
12613,KAI,Kaieteur Airport,5.16666667,-59.48333333
12613,KAI,Kaieteur Airport,5.1775,-59.48944444
12613,KAI,Kaieteur Airport,5.17611111,-59.48777778
12613,KAI,Kaieteur Airport,5.1775,-59.48944444
12613,KAI,Kaieteur Airport,5.17611111,-59.48777778
12614,KAJ,Kajaani Airport,64.27777778,27.68888889
12614,KAJ,Kajaani Airport,64.28555556,27.6925
12615,KAL,Kaltag Airport,64.31888889,-158.7413889
12616,KAN,Kano Mallam Aminu Kano,12.04638889,8.52388889
12616,KAN,Kano Mallam Aminu Kano,12.0475,8.52472222
12616,KAN,Kano Mallam Aminu Kano,12.04805556,8.52361111
12616,KAN,Kano Mallam Aminu Kano,12.04888889,8.52
12616,KAN,Kano Mallam Aminu Kano,12.0475,8.52472222
12616,KAN,Kano Mallam Aminu Kano,12.04805556,8.52361111
12616,KAN,Mallam Aminu Kano International,12.04805556,8.52361111
12616,KAN,Kano Mallam Aminu Kano,12.0475,8.52472222
12616,KAN,Mallam Aminu Kano International,12.04805556,8.52361111
12616,KAN,Mallam Aminu Kano International,12.0475,8.52472222
12617,KAO,Kuusamo Airport,65.99027778,29.23388889
12617,KAO,Kuusamo Airport,65.9875,29.23944444
12618,KAR,Kamarang Airport,5.86944444,-60.62861111
12618,KAR,Kamarang Airport,5.86527778,-60.61416667
12619,KAT,Kaitaia Airport,-35.06944444,173.2833333
12619,KAT,Kaitaia Airport,-35.06944444,173.2858333
12620,KAW,Kawthaung Airport,10.04916667,98.53805556
12620,KAW,Kawthaung Airport,10.04944444,98.53805556
12621,KBC,Birch Creek Airport,66.26666667,-145.8
12621,KBC,Birch Creek Airport,66.27583333,-145.8180556
12621,KBC,Birch Creek Airport,66.27444444,-145.8180556
12621,KBC,Birch Creek Airport,66.27583333,-145.8180556
12621,KBC,Birch Creek Airport,66.27444444,-145.8180556
12622,KBE,Bell Island Hot Springs Seaplane Base,55.92944444,-131.57
12623,KBG,Kabalega Falls Airport,2.32944444,31.49638889
12623,KBG,Pakuba,2.32638889,31.4975
12624,KBK,Klag Bay Airport,57.64472222,-136.0930556
12625,KBL,Kabul International,34.56388889,69.21388889
12625,KBL,Kabul International,34.56583333,69.21222222
12625,KBL,Kabul International,34.56583333,69.2125
12625,KBL,Hamid Karzai International,34.56583333,69.21222222
12625,KBL,Kabul International,34.56583333,69.21222222
12625,KBL,Hamid Karzai International,34.56583333,69.21222222
12625,KBL,Kabul International,34.56583333,69.21222222
12626,KBO,Kabalo Airport,-6.08805556,26.91666667
12626,KBO,Kabalo Airport,-6.08472222,26.91722222
12627,KBP,Boryspil International,50.345,30.89472222
12627,KBP,Boryspil International,50.345,30.89472222
12627,KBP,Boryspil International,50.33944444,30.89277778
12628,KBR,Sultan Ismail Petra,6.16527778,102.2936111
12628,KBR,Sultan Ismail Petra,6.16666667,102.2936111
12628,KBR,Sultan Ismail Petra,6.16638889,102.2955556
12628,KBR,Sultan Ismail Petra,6.16666667,102.2936111
12628,KBR,Sultan Ismail Petra,6.16638889,102.2955556
12629,KBS,Bo Airport,7.94388889,-11.76194444
12629,KBS,Bo Airport,7.945,-11.76083333
12629,KBS,Bo Airport,7.94444444,-11.76111111
12629,KBS,Bo Airport,7.945,-11.76083333
12629,KBS,Bo Airport,7.94444444,-11.76111111
12629,KBS,Bo Airport,7.945,-11.76083333
12630,KBV,Krabi Airport,8.09916667,98.98611111
12630,KBV,Krabi Airport,8.09583333,98.98888889
12630,KBV,Krabi Airport,8.09611111,98.98888889
12631,KBW,Chignik Bay,56.28805556,-158.3833333
12632,KCA,Kuche,41.71805556,82.98694444
12633,KCC,Coffman Cove Seaplane Base,56.03333333,-132.9166667
12634,KCE,Collinsville Airport,-20.59611111,147.86
12635,KCG,Chignik Bay Airport,56.31222222,-158.3719444
12635,KCG,Chignik Bay Airport,56.31138889,-158.3733333
12635,KCG,Chignik Bay Airport,56.31138889,-158.3730556
12635,KCG,Chignik Bay Airport,56.31138889,-158.3733333
12636,KCH,Kuching International,1.48416667,110.3408333
12636,KCH,Kuching International,1.48472222,110.3469444
